Frame,Distance,Obj1_Dir_X,Obj1_Dir_Y,Obj1_Dir_Z,Obj2_Dir_X,Obj2_Dir_Y,Obj2_Dir_Z
123,4.326951,0,0,0,0,0,0
124,4.326951,0,0,0,0,0,0
125,4.326951,0,0,0,0,0,0
126,4.326951,0,0,0,0,0,0
127,4.326951,0,0,0,0,0,0
128,4.326951,0,0,0,0,0,0
129,4.326951,0,0,0,0,0,0
130,4.326951,0,0,0,0,0,0
131,4.326951,0,0,0,0,0,0
132,4.326951,0,0,0,0,0,0
133,4.326951,0,0,0,0,0,0
134,4.326951,0,0,0,0,0,0
135,4.326951,0,0,0,0,0,0
136,4.326951,0,0,0,0,0,0
137,4.326951,0,0,0,0,0,0
138,4.326951,0,0,0,0,0,0
139,4.326951,0,0,0,0,0,0
140,4.326951,0,0,0,0,0,0
141,4.326951,0,0,0,0,0,0
142,4.326951,0,0,0,0,0,0
143,4.326951,0,0,0,0,0,0
144,4.326951,0,0,0,0,0,0
145,4.326951,0,0,0,0,0,0
146,4.326951,0,0,0,0,0,0
147,4.326951,0,0,0,0,0,0
148,4.326951,0,0,0,0,0,0
149,4.326951,0,0,0,0,0,0
150,4.326951,0,0,0,0,0,0
151,4.326951,0,0,0,0,0,0
152,4.326951,0,0,0,0,0,0
153,4.326951,0,0,0,0,0,0
154,4.326951,0,0,0,0,0,0
155,4.326951,0,0,0,0,0,0
156,4.326951,0,0,0,0,0,0
157,4.326951,0,0,0,0,0,0
158,4.326951,0,0,0,0,0,0
159,4.326951,0,0,0,0,0,0
160,4.326951,0,0,0,0,0,0
161,4.326951,0,0,0,0,0,0
162,4.326951,0,0,0,0,0,0
163,4.326951,0,0,0,0,0,0
164,4.326951,0,0,0,0,0,0
165,4.326951,0,0,0,0,0,0
166,4.326951,0,0,0,0,0,0
167,4.326951,0,0,0,0,0,0
168,4.326951,0,0,0,0,0,0
169,4.326951,0,0,0,0,0,0
170,4.326951,0,0,0,0,0,0
171,4.326951,0,0,0,0,0,0
172,4.326951,0,0,0,0,0,0
173,4.326951,0,0,0,0,0,0
174,4.326951,0,0,0,0,0,0
175,4.326951,0,0,0,0,0,0
176,4.326951,0,0,0,0,0,0
177,4.326951,0,0,0,0,0,0
178,4.326951,0,0,0,0,0,0
179,4.326951,0,0,0,0,0,0
180,4.326951,0,0,0,0,0,0
181,4.326951,0,0,0,0,0,0
182,4.326951,0,0,0,0,0,0
183,4.326951,0,0,0,0,0,0
184,4.326951,0,0,0,0,0,0
185,4.326951,0,0,0,0,0,0
186,4.326951,0,0,0,0,0,0
187,4.326951,0,0,0,0,0,0
188,4.326951,0,0,0,0,0,0
189,4.326951,0,0,0,0,0,0
190,4.326951,0,0,0,0,0,0
191,4.326951,0,0,0,0,0,0
192,4.326951,0,0,0,0,0,0
193,4.326951,0,0,0,0,0,0
194,4.326951,0,0,0,0,0,0
195,4.326951,0,0,0,0,0,0
196,4.326951,0,0,0,0,0,0
197,4.326951,0,0,0,0,0,0
198,4.326951,0,0,0,0,0,0
199,4.326951,0,0,0,0,0,0
200,4.326951,0,0,0,0,0,0
201,4.326951,0,0,0,0,0,0
202,4.326951,0,0,0,0,0,0
203,4.326951,0,0,0,0,0,0
204,4.326951,0,0,0,0,0,0
205,4.326951,0,0,0,0,0,0
206,4.326951,0,0,0,0,0,0
207,4.326951,0,0,0,0,0,0
208,4.326951,0,0,0,0,0,0
209,4.326951,0,0,0,0,0,0
210,4.326951,0,0,0,0,0,0
211,4.326951,0,0,0,0,0,0
212,4.326951,0,0,0,0,0,0
213,4.326951,0,0,0,0,0,0
214,4.326951,0,0,0,0,0,0
215,4.326951,0,0,0,0,0,0
216,4.326951,0,0,0,0,0,0
217,4.326951,0,0,0,0,0,0
218,4.326951,0,0,0,0,0,0
219,4.326951,0,0,0,0,0,0
220,4.326951,0,0,0,0,0,0
221,4.326951,0,0,0,0,0,0
222,4.326951,0,0,0,0,0,0
223,4.326951,0,0,0,0,0,0
224,4.326951,0,0,0,0,0,0
225,4.326951,0,0,0,0,0,0
226,4.326951,0,0,0,0,0,0
227,4.326951,0,0,0,0,0,0
228,4.326951,0,0,0,0,0,0
229,4.326951,0,0,0,0,0,0
230,4.326951,0,0,0,0,0,0
231,4.326951,0,0,0,0,0,0
232,4.326951,0,0,0,0,0,0
233,4.326951,0,0,0,0,0,0
234,4.326951,0,0,0,0,0,0
235,4.326951,0,0,0,0,0,0
236,4.326951,0,0,0,0,0,0
237,4.326951,0,0,0,0,0,0
238,4.326951,0,0,0,0,0,0
239,4.326951,0,0,0,0,0,0
240,4.326951,0,0,0,0,0,0
241,4.326951,0,0,0,0,0,0
242,4.326951,0,0,0,0,0,0
243,4.326951,0,0,0,0,0,0
244,4.326951,0,0,0,0,0,0
245,4.326951,0,0,0,0,0,0
246,4.326951,0,0,0,0,0,0
247,4.326951,0,0,0,0,0,0
248,4.326951,0,0,0,0,0,0
249,4.326951,0,0,0,0,0,0
250,4.326951,0,0,0,0,0,0
251,4.326951,0,0,0,0,0,0
252,4.326951,0,0,0,0,0,0
253,4.326951,0,0,0,0,0,0
254,4.326951,0,0,0,0,0,0
255,4.326951,0,0,0,0,0,0
256,4.326951,0,0,0,0,0,0
257,4.326951,0,0,0,0,0,0
258,4.326951,0,0,0,0,0,0
259,4.326951,0,0,0,0,0,0
260,4.326951,0,0,0,0,0,0
261,4.326951,0,0,0,0,0,0
262,4.326951,0,0,0,0,0,0
263,4.326951,0,0,0,0,0,0
264,4.326951,0,0,0,0,0,0
265,4.326951,0,0,0,0,0,0
266,4.326951,0,0,0,0,0,0
267,4.326951,0,0,0,0,0,0
268,4.326951,0,0,0,0,0,0
269,4.326951,0,0,0,0,0,0
270,4.326951,0,0,0,0,0,0
271,4.326951,0,0,0,0,0,0
272,4.326951,0,0,0,0,0,0
273,4.326951,0,0,0,0,0,0
